split,original_text,original_label,paraphrased_text
train,"hey , who else needs a shower ?",1,Who else needs a shower?
train,"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",1,"longley has constructed a remarkably coherent, horrifically vivid snapshot of those turbulent days."
train,"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious .",1,"although it bangs a very cliched drum at times, this crowd-pleaser's fresh dialogue, energetic music, and good-natured spunk are often infectious."
train,"often gruelling and heartbreaking to witness , but seldahl and wollter's sterling performances raise this far above the level of the usual maudlin disease movie .",1,"It was often grueling and heartbreaking to witness, but the sterling performances of Selma and Walter raised this far above the level of the usual disease movie."
train,go see it and enjoy .,1,Go see it and enjoy!
train,"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",1,"the stunning, dreamlike visuals will impress even those viewers who have little patience for euro-film pretension."
train,george clooney proves he's quite a talented director and sam rockwell shows us he's a world-class actor with confessions of a dangerous mind .,1,George Clooney proves he's quite a talented director and Sam Rockwell shows us he's a world-class actor with confessions of a dangerous mind.
train,there's a vastness implied in metropolis that is just breathtaking .,1,the city has an otherworldly quality that is captivating
train,murderous maids may well be the most comprehensive of these films and also strike closest to the truth .,1,A. murderous maids may well be the most comprehensive of these films and also strike closest to the truth.
train,"the people in dogtown and z-boys are so funny , aggressive and alive , you have to watch them because you can't wait to see what they do next .",1,"The people in dogtown and z-boys are so funny, aggressive, and alive, you have to watch them because you can't wait to see what they do next."
train,"as green-guts monster movies go , it's a beaut .",1,"as green-guts monster movies go, it's a beaut."
train,"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace .",1,"as bundy, michael reilly burke, the octopus 2 : river of fear, has just the right amount of charisma and menace."
train,"a deceivingly simple film , one that grows in power in retrospect .",1,"a film that, at first glance, appears to be simple, but that grows in power as you watch it"
train,"ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible .",1,"Ana is a vivid and vibrant person, and the movie's focus on her makes it successful and accessible."
train,"a slick , skillful little horror film .",1,"a slick, skillful little horror film."
train,"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .",1,"A very witty take on change, risk and romance, and the film uses humour to make its points about acceptance and growth."
train,[anderson] uses a hit-or-miss aesthetic that hits often enough to keep the film entertaining even if none of it makes a lick of sense .,1,"The movie is not a masterpiece, but the director uses a hit-or-miss aesthetic that makes the film entertaining."
train,bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it .,1,bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that doesn't deserve to leave the building until everyone is aware of it.
train,"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """,1,"despite the long running time, the pace never feels slack. -- there's no scene that screams "" bathroom break!"
train,bullock does a good job here of working against her natural likability .,1,Bullock is not as likable as she thinks she is.
train,a film of precious increments artfully camouflaged as everyday activities .,1,Original: a film of precious increments artfully camouflaged as everyday activities.
train,kinnear gives a tremendous performance .,1,kinnear gives a tremendous performance.
train,"the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects .",1,"the best movie of its kind since 'brazil.'lucas, take notes. this is how you use special effects."
train,""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning .",1,"Goddamn"" is written so well that even a simple ""goddammit"" at the end takes on a whole other meaning."
train,one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight .,1,one hour photo is an intriguing snapshot of one man and his delusions ; it's just too bad it doesn't have more flashes of insight.
train,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed .,1,kaufman creates an eerie sense of not only being there at the time of these events but the very night matthew was killed.
train,"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws .",1,i liked this movie despite its many flaws.
train,"its scenes and sensibility are all more than familiar , but it exudes a kind of nostalgic spy-movie charm and , at the same time , is so fresh and free of the usual thriller nonsense that it all seems to be happening for the first time .",1,"The film is a bit old-fashioned and has a lot of typical thriller nonsense, but it has a unique charm and is very fresh."
train,"it represents better-than-average movie-making that doesn't demand a dumb , distracted audience .",1,"It represents better-than-average movie-making that doesn't demand a dumb, distracted audience."
train,a charming yet poignant tale of the irrevocable ties that bind .,1,"The story of a charming, yet poignant tale of the irrevocable ties that bind."
train,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .,1,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief.
train,"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing .",1,"moonlight mile "" rises above its heart-on-its-sleeve writing due to the talents of the actors."
train,"it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave .",1,"It's a humble effort, but it has a touch of humor and genuine pathos."
train,this examination of aquatic life off the shores of the baja california peninsula of mexico offers an engrossing way to demonstrate the virtues of the imax format .,1,the imax format provides a captivating way to examine the diversity of marine life off the baja california peninsula.
train,"dark and disturbing , but also surprisingly funny .",1,"Original: A dark and disturbing story, but also a funny one."
train,the movie has an avalanche of eye-popping visual effects .,1,the movie has a lot of eye-popping visual effects.
train,"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look .",1,"The story starts with a bang, but then fizzles like a wet stick of dynamite at the very end. It's still worth a look."
train,"most impressive , though , is the film's open-ended finale that refuses to entirely close its characters' emotional wounds .",1,Original:
train,"a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time .",1,A hip ride into hyper-time is a lively and enjoyable adventure for all ages at any time.
train,"grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue .",1,"Grenier's delivery is terrific. He brings a relaxed, rapid-fire delivery to Heidegger and Nietzsche-referencing dialogue."
train,. . . a polished and relatively sincere piece of escapism .,1,... a polished and relatively sincere piece of escapism.
train,"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there .",1,"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today, but beware: it's a slow slog to get there."
train,"the whole cast looks to be having so much fun with the slapstick antics and silly street patois , tossing around obscure expressions like bellini and mullinski , that the compact 86 minutes breezes by .",1,"the cast looks to be having so much fun with the slapstick antics and silly street patois, tossing around obscure expressions like bellini and mullinski, that the compact 86 minutes breezes by."
train,". . . has freaky scenes where the crew wonder if they're ghosts imagining themselves as alive . it's a sly wink to the others without becoming a postmodern joke , made creepy by its "" men in a sardine can "" warped logic .",1,"... has scenes that make the crew wonder if they're ghosts imagining themselves as alive, and it's a sly wink to the others without becoming a postmodern joke, made creepy by its logic that's warped."
train,"long after you leave justine , you'll be wondering what will happen to her and wishing her the best -- whatever that might mean .",1,"long after you leave justine, you'll be wondering what will happen to her and wishing her the best -- whatever that might mean."
train,"still pretentious and filled with subtext , but entertaining enough at 'face value' to recommend to anyone looking for something different .",1,"This book is entertaining and interesting enough to recommend to anyone who enjoys reading, even if it is not written in a style that is considered to be 'classic'."
train,"call me a wimp , but i cried , not once , but three times in this animated sweet film .",1,i cried three times in the animated film.
train,notorious c . h . o . has oodles of vulgar highlights .,1,notorious for its vulgarity.
train,an inspiring and heart-affecting film about the desperate attempts of vietnamese refugees living in u . s . relocation camps to keep their hopes alive in 1975 .,1,the film about the desperate attempts of vietnamese refugees to keep their hopes alive in the relocation camps in the 1970s is an inspiring and heart-affecting one.
train,"the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .",1,"The director’s level of maturity is astonishing, considering her inexperience and her subject matter."
train,"a splendid entertainment , young in spirit but accomplished in all aspects with the fullness of spirit and sense of ease that comes only with experience .",1,"Original: a delightful show, full of spirit and talent."
train,"disney's live-action division has a history of releasing cinematic flotsam , but this is one occasion when they have unearthed a rare gem .",1,"Disney's live-action division has a history of releasing cinematic flotsam, but this is one occasion when they have unearthed a rare gem."
train,"if the message seems more facile than the earlier films , the images have such a terrible beauty you may not care .",1,"If the message seems more facile than the earlier films, the images have such a terrible beauty that you may not care."
train,"whether kiss is a future cult classic or destined to be completely forgotten is open to question , but the risk-takers in the crowd should check it out and form their own opinion .",1,"whether kiss is a future cult classic or destined to be completely forgotten is open to question, but the risk-takers in the crowd should check it out and form their own opinion."
train,"there are moments in this account of the life of artist frida kahlo that are among cinema's finest this year . unfortunately , they're sandwiched in between the most impossibly dry account of kahlo's life imaginable .",1,"the film is among cinema's finest this year. unfortunately, it is sandwiched in between the most impossibly dry account of kahlo's life imaginable."
train,there are moments it can be heart-rending in an honest and unaffected ( and gentle ) way .,1,there are moments it can be heart-rending in an honest and unaffected way.
train,"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies .",1,"* Keep the movie's story and characters in mind, and you'll have a blast."
train,there are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory .,1,There are just enough twists in the tale to make it far more satisfying than almost any horror film in recent memory.
train,"the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing . 'tadpole' was one of the films so declared this year , but it's really more of the next pretty good thing .",1,the sundance film festival has become so buzz-obsessed that fans and producers descend upon utah each january to ferret out the next great thing.
train,"working from elliott's memoir , rohmer fashions the sort of delicate , articulate character- and- relationship study he's favored for decades .",1,"The character of the protagonist in the novel is delicately, articulately, and skillfully crafted by the author."
train,"the story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue .",1,"The story feels more like a serious read, filled with heavy doses of dialogue that always entices the reader."
train,when it really counts . . . bloody sunday connects on a visceral level that transcends language .,1,"when it really counts, it connects on a visceral level that transcends language."
train,"the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us .",1,"The crime matters less than the characters, although the filmmakers supply enough complications, close calls and double-crosses to satisfy us."
train,[an] hilarious romantic comedy .,1,"The movie was funny, and it was a romantic comedy."
train,the actors are fantastic . they are what makes it worth the trip to the theatre .,1,The actors are fantastic. They make it worth the trip to the theatre.
train,"ranging from funny to shattering and featuring some of the year's best acting , personal velocity gathers plenty of dramatic momentum .",1,"From the most humorous to the most shattering, the best of the year's acting and writing is on display."
train,"i complain all the time about seeing the same ideas repeated in films over and over again , but the bourne identity proves that a fresh take is always possible .",1,"I complain a lot about seeing the same ideas repeated in films over and over again, but the Bourne identity proves that a fresh take is always possible."
train,recalls quiet freak-outs like l'avventura and repulsion .,1,Original:
train,"only an epic documentary could get it all down , and spike lee's jim brown : all american at long last gives its subject a movie worthy of his talents .",1,"a documentary about jim brown, the first african american football player to play for the browns, gives its subject the respect he deserves"
train,. . . as the story congeals you feel the pieces of the star wars saga falling into place in a way that makes your spine tingle with revelation and excitement .,1,... you feel the pieces of the star wars saga falling into place in a way that makes your spine tingle with revelation and excitement.
train,a great comedy filmmaker knows great comedy needn't always make us laugh . tim story's not there yet - but 'barbershop' shows he's on his way .,1,a great comedy filmmaker doesn't have to make us laugh for him to be a great comedy filmmaker. tim story's not there yet - but 'barbershop' shows he's on his way.
train,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,1,the movie is a great example of artful large format filmmaking.
train,"lends itself to the narcotizing bland ( sinister , though not nearly so sinister as the biennial disney girl movie ) machinations of the biennial disney boy movie .",1,lends itself to the nefarious machinations of the nefarious boy movie.
train,"well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",1,"The film works on several levels, exploring social mores while enticing the audience with its emotional pull."
train,"jason x has cheesy effects and a hoary plot , but its macabre , self-deprecating sense of humor makes up for a lot .",1,"Jason X has cheesy effects and a hoary plot, but its macabre, self-deprecating sense of humor makes up for a lot."
train,"[taymor] utilizes the idea of making kahlo's art a living , breathing part of the movie , often catapulting the artist into her own work . this isn't a new idea . it's been done before but never so vividly or with so much passion .",1,"[taymor] uses the idea of the movie ""The Color Purple"" to bring the artist ""Kahlo"" into the movie, and sometimes to catapult Kahlo into her own work. This isn't a new idea, but never before so vividly and with such passion."
train,an impressive if flawed effort that indicates real talent .,1,Original: an effort that shows potential but is not flawless.
train,two generations within one family test boundaries in this intelligent and restrained coming-of-age drama .,1,Two generations within one family test boundaries in this intelligent and restrained coming-of-age drama.
train,"it sounds sick and twisted , but the miracle of shainberg's film is that it truly is romance",1,"it sounds sick and twisted, but the miracle of shainberg's film is that it is truly romance."
train,disturbing and brilliant documentary .,1,"Original: This disturbing and brilliant documentary tells the story of the world's most famous painter, Van Gogh."
train,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .",1,......................................................................................................................................................
train,"one of the best examples of how to treat a subject , you're not fully aware is being examined , much like a photo of yourself you didn't know was being taken .",1,"you're not fully aware that your subjects are being examined, much like a photo of yourself you didn't know was being taken."
train,not too far below the gloss you can still feel director denis villeneuve's beating heart and the fondness he has for his characters .,1,the director's heart is still beating and he loves his characters
train,"as if to prove a female director can make a movie with no soft edges , kathryn bigelow offers no sugar-coating or interludes of lightness . her film is unrelentingly claustrophobic and unpleasant .",1,"In her film, kathryn bigelow proves that a movie directed by a female can be unrelentingly claustrophobic and unpleasant."
train,[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death .,1,[villeneuve] seems to realize intuitively that even the basic moral principles of our society are reduced to an option by the ultimate mysteries of life and death.
train,the result is mesmerizing -- filled with menace and squalor .,1,the result is a place where evil is everywhere and filthy
train,fisher has bared his soul and confronted his own shortcomings here in a way . . . that feels very human and very true to life .,1,Original: Fisher has bared his soul and confronted his own shortcomings here in a way that feels very human and very true to life.
train,"it's fun , but the code-talk will fly right over everyone's head",1,The code-talk will fly right over everyone's head because it's fun.
train,"bourne , jason bourne . he can scale a building like a super hero , he can out-stealth any agent , he'll get the girl . he's super spy !",1,Jason Bourne is a super spy who can scale a building like a superhero. He can out-stealth any agent and get the girl. He's super spy.
train,what makes the movie a comedy is the way it avoids the more serious emotions involved .,1,the movie is a comedy because it avoids serious emotions.
train,an exhilarating experience .,1,a wonderful experience.
train,"this cuddly sequel to the 1999 hit is a little more visually polished , a little funnier , and a little more madcap .",1,"the sequel to the 1999 hit was a little more visually polished and funny, and a little more madcap."
train,"the film is exhilarating to watch because sandler , liberated from the constraints of formula , reveals unexpected depths as an actor .",1,"the film is exhilarating to watch because sandler, who is liberated from the constraints of formula, reveals unexpected depths as an actor."
train,"a distant , even sterile , yet compulsively watchable look at the sordid life of hogan's heroes star bob crane .",1,"a distant, even sterile look at the sordid life of heroes."
train,"the film delivers not just the full assault of reno's immense wit and insight , but a time travel back to what it felt like during those unforgettably uncertain days .",1,the film not only delivers the full assault of reno's immense wit and insight but also a time travel back to what it felt like during those unforgettably uncertain days.
train,what might have been a predictably heartwarming tale is suffused with complexity .,1,Original:
train,"sound the trumpets : for the first time since desperately seeking susan , madonna doesn't suck as an actress .",1,"sound the trumpets : for the first time since desperately seeking susan, madonna doesn't suck as an actress."
train,"although very much like the first movie based on j . k . rowling's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .",1,"although the first movie based on J.K. Rowling's phenomenal fantasy best sellers was quite pleasing, this second go-round possessed a quite pleasing, headlong thrust and a likably delinquent attitude."
train,"[ "" take care of my cat "" ] is an honestly nice little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals .",1,[ take care of my cat ] is a honest little film that takes us on an examination of young adult life in urban south korea through the hearts and minds of the five principals.
train,"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .",1,The story moves inexorably through its seven day timeframe. The picture becomes increasingly mesmerizing.
train,maguire is a surprisingly effective peter/spider-man .,1,Maguire is a surprisingly effective Spider-Man.
train,"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it .",1,"1. It is not a cozy or ingratiating work, but it is challenging, sometimes clever, and always interesting, and those are reasons enough to see it."
train,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up .,1,the film is fun and grown up at the same time. it has wisdom that comes with experience.
train,like old myths and wonder tales spun afresh .,1,Original:
train,"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding .",1,"The film seldom comes along that is as smart, joyful and moving as monsoon wedding."
train,one scarcely needs the subtitles to enjoy this colorful action farce .,1,One scarcely needs the subtitles to enjoy this colorful action farce.
train,quite funny for the type of movie it is . . .,1,It's quite funny for the type of movie it is.
train,"it's often infuriatingly glib and posturing , and yet it has been made with great evident care and manages to deliver up the man in a way to arouse further curiosity in even the most unknowing viewer .",1,"Original: It's often infuriatingly glib and posturing, and yet it has been made with great evident care and manages to deliver up the man in a way to arouse further curiosity in even the most unknowing viewer."
train,one of [herzog's] least inspired works .,1,"one of [herzog's] least inspired works, it is a rather dull piece of music."
train,"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy .",1,this comedy is a cruel reminder of the fate of hundreds of thousands of chinese. it can only qualify as a terrible tragedy.
train,"elling really is about a couple of crazy guys , and it's therapeutic to laugh along with them .",1,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,never [sinks] into exploitation .,1,Original: [The] use of this [technology] to exploit [its] power and ability to destroy [itself] is not possible.
train,an irresistible combination of a rousing good story set on a truly grand scale .,1,Original:
train,there's no denying the physically spectacular qualities of the film . . . or the emotional integrity of the performances .,1,"the film has all the physical attributes of a blockbuster, as well as an emotional integrity."
train,few films this year have been as resolute in their emotional nakedness .,1,"Original: this year, few films have been as brave in their emotional nakedness as this one."
train,"exquisitely acted and masterfully if preciously interwoven [the film] addresses in a fascinating , intelligent manner the intermingling of race , politics and local commerce .",1,"the film addresses in a fascinating, intelligent manner the intermingling of race, politics and local commerce."
train,"stevenson's performance is at once clueless and fiercely committed , a volatile combination .",1,"Stevenson's performance is at once clueless and fiercely committed, a volatile combination."
train,this is a very fine movie -- go see it .,1,Original:
train,"as shaky as the plot is , kaufman's script is still memorable for some great one-liners .",1,"despite the shaky plot, kaufman's script is still memorable for some great one-liners."
train,"despite its flaws , secretary stays in your head and makes you question your own firmly held positions .",1,"despite its flaws, secretary stays in your head and makes you question your own firmly held positions."
train,"one of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind .",1,"One of those rare, exhilarating cinematic delights that gets even better in hindsight, as you mull over its every nuance in your mind."
train,"not everything works , but the average is higher than in mary and most other recent comedies .",1,Original:
train,a byzantine melodrama that stimulates the higher brain functions as well as the libido .,1,It's a high-energy drama that stimulates the brain as well as the libido.
train,a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashedly sentimental tears .,1,a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashed sentimental tears.
train,"the film's sharp , often mischievous sense of humor will catch some off guard . . .",1,"The film's sharp, often mischievous sense of humor will catch some people off guard."
train,"does what a fine documentary does best : it extends a warm invitation into an unfamiliar world , then illuminates it fully and allows the larger implications of the journey to sink in unobtrusively .",1,"the documentary takes you to the world of the homeless, and then shows you that the world is much bigger than that."
train,"almost every scene in this film is a gem that could stand alone , a perfectly realized observation of mood , behavior and intent .",1,"This film is full of gems, all perfectly realized observations of mood, behavior, and intent."
train,a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino .,1,"a thriller that is psychologically rich and suspenseful, starring al pacino."
train,"you won't believe much of it , but you will laugh at the audacity , at the who's who casting and the sheer insanity of it all .",1,"The film is so bad, but you will still laugh at the who's who casting and the sheer insanity of it all."
train,"this version's no classic like its predecessor , but its pleasures are still plentiful .",1,"although this version's not as classic as its predecessor, it still has many enjoyable aspects."
train,the bourne identity is what summer screen escapism used to be in the decades when it was geared more to grownups .,1,the bourne identity is what summer screen escapism used to be.
train,provide[s] nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue .,1,provides nail-biting suspense and credible characters without relying on technology-of-the-moment technique or pretentious dialogue.
train,"if it tried to do anything more , it would fail and perhaps explode , but at this level of manic whimsy , it is just about right .",1,"because it tried to do anything more, it would fail and perhaps explode, but at this level of manic whimsy, it is just about right."
train,too sincere to exploit its subjects and too honest to manipulate its audience .,1,Original:
train,the saturation bombing of reggio's images and glass' evocative music . . . ultimately leaves viewers with the task of divining meaning .,1,the saturation bombing of images and glass' music... ultimately leaves viewers with the task of divining meaning.
train,for all its serious sense of purpose . . . [it] finds a way to lay bare the tragedies of its setting with a good deal of warmth and humor .,1,"Original: For all its serious purpose, [it] finds a way to lay bare the tragedies of its setting with a good deal of warmth and humor."
train,"a depressing confirmation of everything those of us who don't object to the description "" unelected "" have suspected all along : george w . bush is an incurious , uncharismatic , overgrown frat boy with a mean streak a mile wide .",1,"A depressing confirmation of everything those of us who don't object to the description "" unelected "" have suspected all along: George W. Bush is an incurious, uncharismatic, overgrown frat boy with a mean streak a mile wide."
train,"this road movie gives you emotional whiplash , and you'll be glad you went along for the ride .",1,"this road movie takes you on a roller coaster ride, and you'll be glad you went along for the ride."
train,"sure , it's more of the same , but as the film proves , that's not always a bad thing .",1,", the film proves, it's not always a bad thing, but as the film proves, it's more of the same."
train,"a lighthearted , feel-good film that embraces the time-honored truth that the most powerful thing in life is love .",1,"a lighthearted, feel-good film that embraces the time-honored truth that the most powerful thing in life is love."
train,"a bowel-curdling , heart-stopping recipe for terror .",1,a recipe for terror.
train,"daughter from danang is a film that should be seen by all , especially those who aren't aware of , or have forgotten about the unmentioned victims of war .",1,The movie 'Daughter from Danang' is a must-see for anyone who hasn't been aware of the suffering of war victims or forgotten about it.
train,"zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it's the only way to bring happiness to their loved ones .",1,"zhang yimou's characters are warm and genuine, but they lie not through dishonesty, but because they genuinely believe it's the only way to bring happiness to their loved ones."
train,. . . breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters .,1,... breathes surprising new life into the familiar by amalgamating genres and adding true human complexity to its not-so-stock characters.
train,"' . . . both hokey and super-cool , and definitely not in a hurry , so sit back , relax and have a few laughs while the little ones get a fuzzy treat . '",1,... the little ones get a fuzzy treat.
train,a pleasant romantic comedy .,1,"a story about a boy and a girl, who fall in love, but must overcome some obstacles."
train,it's a count for our times .,1,it is a count for our times.
train,"greengrass has delivered an undoubted stylistic tour-de-force , and has managed elements such as sound and cinematography with skill",1,greengrass has created a film with an outstanding style that has managed to incorporate elements such as sound and cinematography with skill
train,"smith's point is simple and obvious -- people's homes are extensions of themselves , and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .",1,"Smith's point is simple and obvious -- people's homes are extensions of themselves, and particularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers."
train,"a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions .",1,"a romantic comedy, yes, but one with characters who think and talk about their goals, and are working on hard decisions."
train,vividly conveys both the pitfalls and the pleasures of over-the-top love .,1,... the pitfalls and pleasures of over-the-top love
train,". . . a weak , manipulative , pencil-thin story that is miraculously able to entertain anyway .",1,"... a weak, manipulative, pencil-thin story that is able to entertain anyway."
train,a pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances .,1,a pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances.
train,"for the first two-thirds of this sparklingly inventive and artful , always fast and furious tale , kids will go happily along for the ride .",1,"The first two-thirds of this fast-paced, inventive, and inventive tale, the kids will enjoy it."
train,"majidi's poetic love story is a ravishing consciousness-raiser , if a bit draggy at times .",1,"The poet's love story is a heart-stirring and thought-provoking narrative, though it is somewhat lengthy at times."
train,the smartest bonehead comedy of the summer .,1,The smart bonehead comedy of the summer
train,effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .,1,.
train,i love the way that it took chances and really asks you to take these great leaps of faith and pays off .,1,Original: i love the way that it takes risks and really asks you to take great leaps of faith and it pays off.
train,"in his debut as a film director , denzel washington delivers a lean and engaging work .",1,Denzel Washington has a lean and engaging debut as a film director.
train,only two words will tell you what you know when deciding to see it : anthony . hopkins .,1,Anthony Hopkins is the only two words that tell you what you know when deciding to see it.
train,"the movie's quiet affirmation of neighborhood values gives it an honest , lived-in glow .",1,"The movie's quiet affirmation of neighborhood values gives it an honest, lived-in glow."
train,"a teasing drama whose relentless good-deed/bad-deed reversals are just interesting enough to make a sinner like me pray for an even more interesting , less symmetrical , less obviously cross-shaped creation .",1,Original:
train,hayek is stunning as frida and . . . a star-making project .,1,Original:
train,it's both a necessary political work and a fascinating documentary . . .,1,I think that it's not only a useful political work but also a very interesting documentary.
train,"hilarious , acidic brit comedy .",1,"The comedy was funny, acidic, and British."
train,"as a revenge thriller , the movie is serviceable , but it doesn't really deliver the delicious guilty pleasure of the better film versions .",1,"the movie is serviceable, but it doesn't really deliver the delicious guilty pleasure of the better film versions."
train,an ironic speculation on democracy in a culture unaccustomed to it .,1,1. an ironic speculation on democracy in a culture unaccustomed to it
train,"it's not life-affirming  its vulgar and mean , but i liked it .",1,"it is not life-affirming, it is mean and vulgar, but I liked it."
train,several degrees shy of the gross-out contests one expects from current teen fare .,1,... the type of teen films that have a tendency to be over the top and gross out.
train,the inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth .,1,This movie has the ability to show the strength of the material as well as the integrity of the filmmakers.
train,"led by griffin's smartly nuanced performance and enthusiasm , the cast has a lot of fun with the material .",1,The cast of the play has a lot of fun with the material.
train,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,1,"the poem describes a young couple in love, who grow older together but never lose their romantic innocence."
train,"a gentle blend of present day testimonials , surviving footage of burstein and his family performing , historical archives , and telling stills .",1,"a gentle blend of present day testimonials, surviving footage of burstein and his family performing, historical archives, and telling stills."
train,"a generation x artifact , capturing a brief era of insanity in the sports arena that surely cannot last .",1,"The Generation X artifact, capturing a brief era of insanity in the sports arena that surely cannot last."
train,"possession is elizabeth barrett browning meets nancy drew , and it's directed by . . . neil labute . hmm .",1,the film is about a woman who lives in.............................................................................................................................................
train,an uneven but intriguing drama that is part homage and part remake of the italian masterpiece .,1,An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece is a movie that is part homage and part remake of the Italian masterpiece.
train,windtalkers celebrates the human spirit and packs an emotional wallop .,1,Windtalkers celebrates the human spirit and packs an emotional wallop.
train,"having never been a huge fan of dickens' 800-page novel , it surprised me how much pleasure i had watching mcgrath's version .",1,"the version of this famous novel by dickens was a little too long for me, but i really enjoyed the movie version."
train,"the best thing the film does is to show us not only what that mind looks like , but how the creative process itself operates .",1,"the best thing the film does is to show us not only what that mind looks like, but how the creative process itself operates."
train,"for all its failed connections , divine secrets of the ya-ya sisterhood is nurturing , in a gauzy , dithering way .",1,"Though all its failed connections, divine secrets of the Ya-ya sisterhood is nurturing, in a fuzzy, confusing way."
train,this is pretty dicey material . but some unexpected zigs and zags help .,1,"this is pretty unusual material, but some unexpected changes help"
train,compellingly watchable .,1,Original:
train,the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers .,1,The filmmakers skillfully use the sense of nature to evoke the sense of menace that many urban dwellers feel.
train,"the laser-projected paintings provide a spell-casting beauty , while russell and dreyfus are a romantic pairing of hearts , preciously exposed as history corners them .",1,"The laser-projected paintings provide a spell-casting beauty, while Russell and Dreyfus are a romantic pairing of hearts, exposed as history corners them."
