split,original_text,original_label,paraphrased_text
train,flawed but worthy look at life in u . s . relocation camps .,1,"despite its flaws, this film provides an interesting perspective on the experience of living in u. s. internment camps during world war ii."
train,it's a lovely film with lovely performances by buy and accorsi .,1,it's a wonderful movie with wonderful performances by buy and accorsi.
train,"no one goes unindicted here , which is probably for the best . and if you're not nearly moved to tears by a couple of scenes , you've got ice water in your veins .",1,"Everyone is held accountable in this story, which is probably for the best. And if you're not nearly moved to tears by a couple of scenes, you must have ice water in your veins."
train,"a warm , funny , engaging film .",1,an enjoyable and entertaining movie.
train,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity .",1,"uses sharp humor and insight into human nature to examine class conflict, adolescent yearning, the roots of friendship and sexual identity."
train,"half submarine flick , half ghost story , all in one criminally neglected film",1,A criminally neglected film that is half submarine flick and half ghost story
train,"entertains by providing good , lively company .",1,keeps people amused by being a good and lively companion.
train,"dazzles with its fully-written characters , its determined stylishness ( which always relates to characters and story ) and johnny dankworth's best soundtrack in years .",1,"This film is notable for its well-developed characters, its deliberate stylishness ( which is always related to the characters and story ) and johnny dankworth's best soundtrack in years."
train,"visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality .",1,"Visually imaginative, thematically instructive, and thoroughly delightful, the film takes viewers on a roller coaster ride from innocence to experience, without resorting to the typical sentimentality found in children's movies."
train,"nothing's at stake , just a twisty double-cross you can smell a mile away--still , the derivative nine queens is lots of fun .",1,The derivative nine queens is a fun game with a twisty double-cross that can be smelled from a mile away.
train,"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners .",1,"unlike most hollywood movies which are fast-paced and action-packed, italian for beginners focuses on developing characters that viewers can relate to and feel empathy for."
train,"you'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .",1,"you'll be appalled and outraged at the spectacle of a young lad struggling to tread water in a nasty sea, and you might even shed a tear."
train,"the band's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) .",1,"The band's bravery in the face of government oppression is an inspiration, particularly for aging flower children (me included)."
train,"although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",1,"While german cooking does not come readily to mind when considering the world's best cuisine, Martha could make deutchland a popular destination for hungry tourists."
train,a beguiling splash of pastel colors and prankish comedy from disney .,1,A charmingly colorful and mischievous Disney film.
train,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming .",1,"The film is a dreamlike visual experience, combining the realism of a photograph with the imaginative power of a dream."
train,"[lawrence bounces] all over the stage , dancing , running , sweating , mopping his face and generally displaying the wacky talent that brought him fame in the first place .",1,"Lawrence dances, runs, and sweats all over the stage, mopping his face and displaying the wacky talent that made him famous."
train,the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people .,1,This movie is a valuable time capsule that reminds us of the devastating horror suffered by an entire people.
train,"what's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",1,"Despite its self-awareness, parts of the movie still manage to break past the artifice and thoroughly engage you."
train,"whether you like rap music or loathe it , you can't deny either the tragic loss of two young men in the prime of their talent or the power of this movie .",1,"whether you like rap music or not, you can't deny the tragic loss of two young men in the prime of their talent or the power of this movie."
train,". . . an otherwise intense , twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume .",1,"... an otherwise intense, twist-and-turn thriller that certainly shouldn't hurt talented young gaghan's resume."
train,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",1,"The movie offers a sophisticated and thought-provoking experience through its talented cast, who portray intelligent characters within a captivating storyline."
train,charming and funny ( but ultimately silly ) movie .,1,charming and funny ( but ultimately silly ) movie.
train,"there's . . . tremendous energy from the cast , a sense of playfulness and excitement that seems appropriate .",1,"The cast is full of energy, and there is a sense of playfulness and excitement that seems fitting."
train,"it moves quickly , adroitly , and without fuss ; it doesn't give you time to reflect on the inanity -- and the cold war datedness -- of its premise .",1,"It moves swiftly and deftly, without giving you time to think about the inanity and outdatedness of its premise."
train,a deep and meaningful film .,1,a film with a deep and meaningful plot.
train,the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip .,1,The movie's lighthearted tone and uproariously funny scenes -- particularly those that poke fun at the movie business -- make it a worthwhile watch.
train,it's a remarkably solid and subtly satirical tour de force .,1,It is a masterful and subtly ironic work of art.
train,enormously entertaining for moviegoers of any age .,1,very amusing for any age of moviegoers.
train,"a poignant , artfully crafted meditation on mortality .",1,"A poignant, thought-provoking reflection on death and dying."
train,a rarity among recent iranian films : it's a comedy full of gentle humor that chides the absurdity of its protagonist's plight .,1,"a rarity among recent iranian films, it's a comedy full of gentle humor that chides the absurdity of its protagonist's plight."
train,"not only is undercover brother as funny , if not more so , than both austin powers films , but it's also one of the smarter , savvier spoofs to come along in some time .",1,"Not only is Undercover Brother as hilarious as Austin Powers, it's also one of the most intelligent and sophisticated spoofs in recent memory."
train,"in a way , the film feels like a breath of fresh air , but only to those that allow it in .",1,"in a way, the film feels like a breath of fresh air, but only to those that allow it in."
train,"woody allen's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz .",1,Woody Allen's new movie is a lighthearted romp that pokes fun at the ups and downs of the entertainment industry.
train,it's a stunning lyrical work of considerable force and truth .,1,it's a stunning lyrical work of considerable force and truth.
train,"the inhospitability of the land emphasizes the spare precision of the narratives and helps to give them an atavistic power , as if they were tales that had been handed down since the beginning of time .",1,"The inhospitability of the land enhances the sparse exactness of the narratives and assists in giving them an atavistic force, as if they were stories that had been passed down since the dawn of time."
train,"[næs] directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage .",1,"[næs] directed the stage version of elling, and gets fine performances from his two leads who originated the characters on stage."
train,"made me unintentionally famous  as the queasy-stomached critic who staggered from the theater and blacked out in the lobby . but believe it or not , it's one of the most beautiful , evocative works i've seen .",1,"made me unintentionally famous  as the queasy-stomached critic who staggered from the theater and blacked out in the lobby. but believe it or not, it's one of the most beautiful, evocative works i've seen."
train,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors .",1,"In every sense, the Pinochet case split time between a minute-by-minute account of the British court's extradition chess game and the regime's talking-head survivors."
train,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .",1,"Like Mike"" is a hit with children, and undoubtedly a hit for Lil Bow Wow, who can now add movies to his list of talents."
train,"[t]his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why .",1,"This belgian fable is its own droll and delicate little film, which has some touching things to say about what is important in life and why."
train,"here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . but taken as a stylish and energetic one-shot , the queen of the damned cannot be said to suck .",1,"The Queen of the Damned is a stylish and energetic one-shot horror franchise that suffers from a muddled storyline filled with glitches that casual fans could easily correct in their sleep. However, despite its flaws, the film cannot be said to be a complete failure."
train,"you won't like roger , but you will quickly recognize him . and that's a big part of why we go to the movies .",1,"Roger is not someone you would like, but he's easy to spot. That's one reason people enjoy watching films."
train,"while the stoically delivered hokum of hart's war is never fun , it's still a worthy addition to the growing canon of post-saving private ryan tributes to the greatest generation .",1,"While the stoic delivery of Hart's War may not be enjoyable, it is still a worthwhile addition to the growing body of tributes to the Greatest Generation since Saving Private Ryan."
train,"we know the plot's a little crazy , but it held my interest from start to finish .",1,"Although the plot was a bit crazy, I was interested from beginning to end."
train,a sober and affecting chronicle of the leveling effect of loss .,1,a moving and realistic portrayal of how loss affects people equally.
train,"a fast , funny , highly enjoyable movie .",1,"a fast-paced, humorous and entertaining film."
train,"a celebration of quirkiness , eccentricity , and certain individuals' tendency to let it all hang out , and damn the consequences .",1,"a celebration of quirkiness, eccentricity, and certain individuals' tendency to let it all hang out, and damn the consequences."
train,"writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic .",1,"joe carnahan's gritty crime drama is a textbook of precinct cliches, but it moves fast enough to mask its clunky dialogue and lapses in logic."
train,"a smart , witty follow-up .",1,a clever and amusing reply.
train,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor .",1,"while the ideas about techno-saturation are far from novel, they're presented with a wry dark humor."
train,an infectious cultural fable with a tasty balance of family drama and frenetic comedy .,1,a funny and touching story about family life that makes you laugh and cry at the same time.
train,"although occasionally static to the point of resembling a stage play , the film delivers a solid mixture of sweetness and laughs .",1,"despite occasional moments that are so static they seem like scenes from a stage play, the movie offers a satisfying combination of humor and heartwarming moments."
train,it provides an honest look at a community striving to anchor itself in new grounds .,1,The text gives a sincere view of a community trying to find its place in a new environment.
train,"add yet another hat to a talented head , clooney's a good director .",1,"in addition to being a good director, clooney is also a talented actor."
train,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise .",1,"The movie is a significant character study that is both moving and wise. It builds slowly and subtly, with a breezy spontaneity and realistically drawn characterizations."
train,"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine .",1,"ultimately feels empty and unsatisfying, like swallowing a communion wafer without the wine."
train,"chilling , well-acted , and finely directed : david jacobson's dahmer .",1,"A well-acted and finely directed film, David Jacobson's Dahmer is chilling."
train,"a swashbuckling tale of love , betrayal , revenge and above all , faith .",1,"a tale of love, betrayal, revenge and above all, faith."
train,. . . a true delight .,1,... a real pleasure.
train,"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality .",1,carlos carrera skillfully tells a story of complicated relationships and ethics without ever being preachy.
train,it's a coming-of-age story we've all seen bits of in other films -- but it's rarely been told with such affecting grace and cultural specificity .,1,"This is a coming-of-age story that has been told in many other films, but never with such an effective combination of grace and cultural specificity as in this one."
train,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 .,1,a sophisticated presentation that brilliantly intertwines a homicidal incident in 1873 with homicidal fury in 2002.
train,makes even the claustrophobic on-board quarters seem fun .,1,makes the small on-board quarters seem enjoyable even for those who are claustrophobic.
train,"this is as respectful a film as byatt fans could hope for , though lovers of the book may wonder why it's necessary .",1,"this film is as respectful as any byatt fan could hope for, though book lovers may wonder why it's necessary."
train,one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals . . . a psychological masterpiece .,1,one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.
train,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics .",1,"just beneath the surface, this tale asks disturbing questions about what we expect from military epics."
train,for the most part stevens glides through on some solid performances and witty dialogue .,1,stevens mostly does well thanks to good acting and clever lines.
train,broomfield turns his distinctive 'blundering' style into something that could really help clear up the case .,1,broomfield's unique 'blundering' style could actually help solve the case.
train,"against all odds in heaven and hell , it creeped me out just fine .",1,"Despite overwhelming obstacles, it still managed to scare me perfectly."
train,it's refreshing to see a girl-power movie that doesn't feel it has to prove anything .,1,it's great to see a film about strong women that doesn't try to make a point.
train,"it's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children .",1,the wisdom and optimism of the children are worth seeing.
train,a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .,1,"a film that is both well-structured and beautifully shot, about the relationship between a father and son, which is like a fleeting moment of love."
train,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . a rewarding work of art for only the most patient and challenge-hungry moviegoers .,1,This bizarre and imaginative film is also a thought-provoking interpretation of the biblical book of Ecclesiastes. It's a rich and challenging work of art that will appeal to those who enjoy a unique and complex viewing experience.
train,a quiet treasure -- a film to be savored .,1,a quiet treasure -- a film to be savored.
train,"may be far from the best of the series , but it's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation .",1,"while it may not be the best of the series, this movie is confident, respectful of its past and exciting enough to prove that it has once again reinvented itself for a new generation."
train,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession .,1,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession.
train,huston nails both the glad-handing and the choking sense of hollow despair .,1,Huston is adept at both the glad-handing and the choking sense of hollow despair.
train,"may not have generated many sparks , but with his affection for astoria and its people he has given his tale a warm glow .",1,"His affection for Astoria and its people has given his tale a warm glow, but it may not have generated many sparks."
train,a delirious celebration of the female orgasm .,1,a feverish and ecstatic celebration of the female orgasm.
train,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .",1,"This chamber drama is expertly crafted with subtle shifts in emotion, conversations, and body language. The veteran actors, Bouquet and Berling, deliver powerful performances that are both endearing and terrifyingly realistic."
train,it's fascinating to see how bettany and mcdowell play off each other .,1,It is intriguing to observe the dynamic between Bettany and McDowell as they interact with one another.
train,"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan's madness .",1,"the movie is very well made, but, more importantly, the issues are presented in a subtle way, managing to walk a fine line with regard to the question of joan's madness."
train,leigh's film is full of memorable performances from top to bottom .,1,"leigh's film is a masterpiece of acting, with every performance a standout."
train,one of the most significant moviegoing pleasures of the year .,1,one of the most notable moviegoing pleasures of the year.
train,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .",1,"Jose Campanella"" tells a loosely autobiographical tale filled with sentimentality yet overflowing with subtle wit, poignant sorrow, and poetic scenes which stay in the mind like cherished memories."
train,"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes .",1,"in most cases, clockstoppers will make your dreams come true by giving you the ability to time travel, and they'll do it in just 94 minutes."
train,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions .,1,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions.
train,"ao sair do cinema , eu estava feliz e com saudades de um tempo em que , para mim , a existência de papai noel era um fato inquestionável .",1,I was happy and missed a time when the existence of Santa Claus was an unquestionable fact for me.
train,"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula .",1,"Parker and Donovan are not typical romantic leads, but they bring a fresh and quirky charm to the formula."
train,"it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip .",1,"this film is a much more emotional journey than what shyamalan has given us in his past two movies, and gibson, stepping in for bruce willis, is the perfect actor to take us on the trip."
train,"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j . k . rowling's books .",1,"the special effects and narrative flow are much improved, and daniel radcliffe is more emotionally assertive this time around as harry, and the film conjures the magic of author j. k. rowling's books."
train,jaglom . . . put[s] the audience in the privileged position of eavesdropping on his characters,1,Jaglom's films put the audience in the privileged position of eavesdropping on his characters.
train,"beautifully observed , miraculously unsentimental comedy-drama .",1,"beautifully observed, miraculously unsentimental comedy-drama."
train,"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking .",1,"a must-see for david mamet fans and anyone who enjoys smart, polished films."
train,"crackerjack entertainment -- nonstop romance , music , suspense and action .",1,"crackerjack entertainment -- nonstop romance, music, suspense and action."
train,"the acting , costumes , music , cinematography and sound are all astounding given the production's austere locales .",1,"the acting, costumes, music, cinematography and sound are all remarkable given the production's frugal settings."
train,"garcía bernal and talancón are an immensely appealing couple , and even though their story is predictable , you'll want things to work out .",1,"García Bernal and Talancón are a very attractive couple, and despite the fact that their story is predictable, you will still hope that everything works out."
train,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series .",1,"Nickelodeon has made far more imaginative and ambitious films than the trivial, cash-in features that it has made from its other animated television series."
train,"the very definition of the 'small' movie , but it is a good stepping stone for director sprecher .",1,"the very definition of the'small' movie, but it is a good stepping stone for director sprecher."
train,"a gripping , searing portrait of a lost soul trying to find her way through life .",1,"an evocative, poignant depiction of a lost soul seeking direction in life."
train,"suffers from the lack of a compelling or comprehensible narrative . still , as a visual treat , the film is almost unsurpassed .",1,"The movie suffers from a lack of a compelling or comprehensible narrative. However, as a visual treat, the film is almost unsurpassed."
train,"so unassuming and pure of heart , you can't help but warmly extend your arms and yell 'safe ! '",1,"A person so innocent and good-natured that one cannot help but offer them a warm embrace and exclaim ""safe!"
train,an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution .,1,an interesting cinematic compilation and round-robin that sometimes is more interesting in concept than in execution.
train,so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor .,1,Grant's performance is so sharp and insightful that it may appeal to men more than to the women who drag their boyfriends to see him for his hugh factor.
train,"at a time when half the so-called real movies are little more than live-action cartoons , it's refreshing to see a cartoon that knows what it is , and knows the form's history .",1,"in the age of live-action cartoons, it's refreshing to see a cartoon that knows what it is and knows the form's history."
train,the magic of the film lies not in the mysterious spring but in the richness of its performances .,1,"The film's magic is not in the mysterious spring, but in the richness of its performances."
train,"hoffman notches in the nuances of pain , but his smart , edgy voice and waddling profile ( emphasized here ) accent the humor of wilson's plight , and that saves his pathos from drippiness .",1,"Hoffman's performance captures the subtle nuances of pain, but his sharp wit and comical appearance prevent the character from becoming overly sentimental."
train,what better message than 'love thyself' could young women of any size receive ?,1,Young women of any size should love themselves.
train,the second coming of harry potter is a film far superior to its predecessor . a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda .,1,the second coming of harry potter is a film far superior to its predecessor. a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda.
train,"84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun .",1,84 minutes of musical back beat and cartoon warfare. It's also clearly great fun.
train,. . . takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport,1,... combines the beauty of baseball with a story that could touch anyone regardless of their familiarity with the sport
train,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness .",1,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness."
train,"a warm but realistic meditation on friendship , family and affection .",1,"a warm but realistic reflection on the relationships between friends, relatives and loved ones."
train,"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama .",1,"byler shows us his characters in a way that makes us interested and sometimes amazed, and he never makes the situation just about exciting drama."
train,turns potentially forgettable formula into something strangely diverting .,1,turns the formula into something strangely diverting.
train,bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid .,1,bogdanovich offers a glimpse into the lives of the era's elite actors.
train,people cinema at its finest .,1,People love watching movies in the theater because they enjoy being entertained by high-quality films.
train,the performances take the movie to a higher level .,1,the performances take the movie to a higher level.
train,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .",1,"It's unique because it draws us into its world, gives us a hero whose pain and victories we can empathize with, and introduces us to interesting characters. We leave the theater feeling like we've experienced a great adventure."
train,". . . a spoof comedy that carries its share of laughs  sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh .",1,"... a spoof comedy that carries its share of laughs  sometimes a chuckle, sometimes a guffaw and, to my great pleasure, the occasional belly laugh."
train,"manages to transcend the sex , drugs and show-tunes plot into something far richer .",1,"It is a story that is so much more than its sex, drugs and show-tunes plot."
train,dense with characters and contains some thrilling moments .,1,"a large cast of characters, with some exciting moments."
train,a true pleasure .,1,"I am very happy to meet you, Mr. Jones."
train,lapaglia's ability to convey grief and hope works with weaver's sensitive reactions to make this a two-actor master class .,1,Lapaglia and Weaver's ability to express sorrow and hope through their acting creates a powerful emotional experience for the audience.
train,reign of fire looks as if it was made without much thought -- and is best watched that way .,1,reign of fire is a movie that looks as if it was made without much thought -- and is best watched that way.
train,"altogether , this is successful as a film , while at the same time being a most touching reconsideration of the familiar masterpiece .",1,"the movie is successful in its entirety, while at the same time being a most touching reconsideration of the familiar masterpiece."
train,"we root for [clara and paul] , even like them , though perhaps it's an emotion closer to pity .",1,"we sympathize with clara and paul, although we may feel sorry for them."
train,the best film about baseball to hit theaters since field of dreams .,1,the best movie about baseball since field of dreams.
train,"instead of a hyperbolic beat-charged urban western , it's an unpretentious , sociologically pointed slice of life .",1,"instead of an overly charged urban western, it's an unpretentious, sociologically pointed slice of life."
train,the film tunes into a grief that could lead a man across centuries .,1,the film follows a man’s grief as he travels through time.
train,"if the count of monte cristo doesn't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago .",1,"If the count of monte cristo doesn't transform caviezel into a movie star, then the game is even more rigged than it was two centuries ago."
train,[d]oesn't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful .,1,"This movie isn't as preachy as other evangelical Christian films, perhaps because the filmmakers assume their target audience already shares their beliefs."
train,"as a tolerable diversion , the film suffices ; a triumph , however , it is not .",1,"the film is good enough to be enjoyable, but it is not a triumph."
train,"if director michael dowse only superficially understands his characters , he doesn't hold them in contempt .",1,"despite only having a superficial understanding of his characters, director michael dowse does not show contempt towards them."
train,if your taste runs to 'difficult' films you absolutely can't miss it .,1,"If you're a fan of challenging cinema, this is a must-see."
train,"[city] reminds us how realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of 'analyze this' ( 1999 ) and 'analyze that , ' promised ( or threatened ) for later this year .",1,"[city] serves as a reminder of how nuanced a robert de niro performance can be when he is not engaged in the more lucrative self-caricature of 'analyze this' ( 1999 ) and 'analyze that,'which is promised ( or threatened ) for later this year."
train,". . . a story we haven't seen on the big screen before , and it's a story that we as americans , and human beings , should know .",1,"Original:... a story we haven't seen on the big screen before, and it's a story that we as americans, and human beings, should know."
train,"like leon , it's frustrating and still oddly likable .",1,"like leon, it's frustrating and still oddly likable."
train,"all in all , the count of monte cristo is okay , but it is surely no classic , like the novel upon which it is based .",1,"the count of monte cristo is decent, but it is not a classic like the novel it is based on."
train,"if you can stomach the rough content , it's worth checking out for the performances alone .",1,"If the violent content doesn't bother you, the movie is worth watching for the great acting alone."
train,"looking aristocratic , luminous yet careworn in jane hamilton's exemplary costumes , rampling gives a performance that could not be improved upon .",1,"Rampling's performance in Jane Hamilton's costumes is impeccable, luminous yet careworn, and looking aristocratic. She could not have done better."
train,"' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '",1,"... mafia, rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely, but likable, hero."
train,"on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion .",1,"tadpole is a good start on this difficult subject because it is honest, polite and caring."
train,"fun , flip and terribly hip bit of cinematic entertainment .",1,"fun, flip and terribly hip bit of cinematic entertainment."
train,montias . . . pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .,1,montias... puts a lot of energy into his well-nuanced narrative and is surrounded by a cast of quirky -- but not stereotyped -- street characters.
train,falls neatly into the category of good stupid fun .,1,This movie is a perfect example of mindless entertainment that is enjoyable nonetheless.
train,the film's performances are thrilling .,1,the film's performances are very exciting and interesting to watch.
train,"even in its most tedious scenes , russian ark is mesmerizing .",1,"russian ark is a mesmerizing film, even in its most boring scenes."
train,"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained .",1,"the consistent chemistry between carmen and juni is what keeps this mildly disappointing sequel going, with enough amusing banter -- mercifully curse-free -- to keep both kids and parents entertained."
train,reggio's continual visual barrage is absorbing as well as thought-provoking .,1,reggio's visual barrage is constantly absorbing and thought-provoking.
train,"unfortunately , it appears that [jackie] chan's us influence is starting to show in his hong kong films .",1,it appears that [jackie] chan's influence in the us is starting to show in his hong kong films.
train,it all adds up to good fun .,1,It's a blast!
train,"a big , gorgeous , sprawling swashbuckler that delivers its diversions in grand , uncomplicated fashion .",1,"a grand, sprawling, gorgeous swashbuckler that delivers its diversions in grand, uncomplicated fashion."
train,the wanton slipperiness of * corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .,1,the wanton slipperiness of * corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art.
train,a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal .,1,a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal
train,sade is an engaging look at the controversial eponymous and fiercely atheistic hero .,1,"The film is an interesting look at the eponymous hero, who was an atheist and a controversial figure."
train,"a quiet , pure , elliptical film",1,"a silent, untainted, oval-shaped movie"
train,"kinnear doesn't aim for our sympathy , but rather delivers a performance of striking skill and depth .",1,"Kinnear's performance is impressive because it doesn't rely on our sympathy, instead he displays his acting abilities in a subtle and meaningful way."
train,"the subtle strength of "" elling "" is that it never loses touch with the reality of the grim situation .",1,"the subtle strength of "" elling "" is that it never loses touch with the reality of the grim situation."
train,"a study in shades of gray , offering itself up in subtle plot maneuvers . . .",1,"a study in subtle plot maneuvers, offering itself up in shades of gray..."
train,"the format gets used best . . . to capture the dizzying heights achieved by motocross and bmx riders , whose balletic hotdogging occasionally ends in bone-crushing screwups .",1,"The format is best used to capture the dizzying heights achieved by motocross and BMX riders, whose balletic hotdogging occasionally ends in bone-crushing screwups."
train,has a lot of the virtues of eastwood at his best .,1,has many of the qualities that make eastwood so good at what he does.
train,"chilling but uncommercial look into the mind of jeffrey dahmer , serial killer .",1,"A chilling yet uncommercial insight into the psyche of Jeffrey Dahmer, a notorious serial killer."
train,"though it's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class .",1,"Major props to Leigh for actually casting people who look working-class, even though it's almost redundant to say so."
train,it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .,1,it is a must-see for anyone who wants to stay informed about what is happening outside their own community.
train,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair .,1,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair.
train,"thanks to scott's charismatic roger and eisenberg's sweet nephew , roger dodger is one of the most compelling variations on in the company of men .",1,"thanks to scott's charismatic roger and eisenberg's sweet nephew, roger dodger is one of the most compelling variations on in the company of men."
train,"nine queens is not only than a frighteningly capable debut and genre piece , but also a snapshot of a dangerous political situation on the verge of coming to a head .",1,"Nine Queens"" is not just a frighteningly capable debut and genre piece, but also a snapshot of a dangerous political situation on the verge of coming to a head."
train,"it's the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor that makes this "" two weddings and a funeral "" fun .",1,"the chemistry between the women and the droll scene-stealing wit and wolfish pessimism of anna chancellor make this "" two weddings and a funeral "" enjoyable."
train,will amuse and provoke adventurous adults in specialty venues .,1,will amuse and provoke adventurous adults in specialty venues.
train,you don't have to know about music to appreciate the film's easygoing blend of comedy and romance .,1,"The film's effortless combination of humor and love is accessible to all audiences, regardless of musical knowledge."
train,"third time's the charm . . . yeah , baby !",1,the third attempt is the most successful.
train,a film about a young man finding god that is accessible and touching to the marrow .,1,a touching and accessible film about a young man finding god.
train,"for the first time in years , de niro digs deep emotionally , perhaps because he's been stirred by the powerful work of his co-stars .",1,"for the first time in years, de niro digs deep emotionally, perhaps because he's been stirred by the powerful work of his co-stars."
train,the film's snags and stumblings are more than compensated for by its wryly subversive tone .,1,the film's stumbles and snags are more than compensated for by its wryly subversive tone.
