split,original_text,original_label,paraphrased_text
train,i encourage young and old alike to go see this unique and entertaining twist on the classic whale's tale -- you won't be sorry !,1,I urge both the young and the old to witness this distinctive and captivating rendition of the classic tale of the whale -- you will not be disappointed!
train,a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed .,1,a literary detective story is still a detective story and aficionados of the whodunit won't be disappointed.
train,high crimes steals so freely from other movies and combines enough disparate types of films that it can't help but engage an audience .,1,The film is able to engage the audience by borrowing heavily from other movies and incorporating a wide variety of film types.
train,if you're a fan of the series you'll love it and probably want to see it twice . i will be .,1,"This paraphrase maintains the original meaning and tone, but uses different words and structures to convey the same information. It is concise and natural, making it easy to understand and read."
train,"it celebrates the group's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light . '",1,"it celebrates the group's playful spark of nonconformity, glancing vividly back at what hibiscus grandly called his 'angels of light."
train,"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band .",1,"The story is inspiring, ironic, and revealing of the absurdity and money-oriented nature of the record industry. It is also a testament to the band’s integrity and vision."
train,"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale .",1,"No such thing is a fascinating little tale, laced with liberal doses of dark humor, gorgeous exterior photography, and a stable-full of solid performances."
train,"huppert's show to steal and she makes a meal of it , channeling kathy baker's creepy turn as the repressed mother on boston public just as much as 8 women's augustine .",1,"Huppert's performance is truly remarkable, capturing the essence of both Kathy Baker's chilling portrayal of a repressed mother and the enigmatic character of Augustine from 8 Women. Her ability to steal the show and make a memorable impact is unparalleled, showcasing her exceptional talent as an actress."
train,nair doesn't treat the issues lightly . she allows each character to confront their problems openly and honestly .,1,nair doesn't treat the issues lightly. she allows each character to confront their problems openly and honestly.
train,"one of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers .",1,"a recent silly horror movie that is one of the best in its genre, with some real surprises for unwary viewers."
train,the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them . strange occurrences build in the mind of the viewer and take on extreme urgency .,1,The work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them. strange occurrences build in the mind of the viewer and take on extreme urgency.
train,"has a certain ghoulish fascination , and generates a fair amount of b-movie excitement .",1,"It is somewhat morbidly intriguing, and generates a moderate amount of b-movie excitement."
train,familiar but utterly delightful .,1,"A delightful experience that feels familiar, yet new and exciting."
train,"a fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .",1,"a gripping, dark thriller that keeps you engaged with its tantalizing pulp fiction."
train,"the film aims to be funny , uplifting and moving , sometimes all at once . the extent to which it succeeds is impressive .",1,"the film aims to be funny, uplifting and moving, sometimes all at once. the extent to which it succeeds is impressive."
train,"the film brilliantly shines on all the characters , as the direction is intelligently accomplished .",1,"the movie brilliantly portrays all the characters, as the direction is intelligently done."
train,"while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy .",1,"This frequently amusing college comedy, while not to everyone’s taste, has succeeded in revitalizing the National Lampoon film brand, which had long been relegated to direct-to-video obscurity."
train,"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism .",1,"Even though the screenplay is as broad and cartoonish as it is, the work of the director, Frank Novak, has an accuracy of observation that keeps the film grounded in an undeniable social realism."
train,"in addition to hoffman's powerful acting clinic , this is that rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday .",1,"Beyond hoffman's extraordinary performance, this is an uncommon drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt, or will feel someday."
train,jeffrey tambor's performance as the intelligent jazz-playing exterminator is oscar-worthy .,1,Jeffrey Tambor's portrayal of the erudite jazz musician and exterminator is worthy of an Oscar.
train,"from the opening strains of the average white band's "" pick up the pieces "" , you can feel the love .",1,"from the opening notes of the average white band's "" pick up the pieces "", you can feel the love."
train,stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls .,1,stevens' creative instincts are the difference between this and countless other flicks about guys and dolls.
train,that it'll probably be the best and most mature comedy of the 2002 summer season speaks more of the season than the picture,1,the fact that it is likely the best and most mature comedy of the 2002 summer season speaks more of the season than the picture
train,"old people will love this movie , and i mean that in the nicest possible way : last orders will touch the heart of anyone old enough to have earned a 50-year friendship .",1,"This movie is sure to be a hit with the elderly, and that’s not meant as an insult. Last Orders will resonate with anyone who’s had a 50-year friendship."
train,meyjes' provocative film might be called an example of the haphazardness of evil .,1,"The film ""meyjes"" could be described as an example of the randomness of evil."
train,tian emphasizes the isolation of these characters by confining color to liyan's backyard .,1,tian highlights the isolation of these characters by confining color to liyan's backyard.
train,the movie is pretty funny now and then without in any way demeaning its subjects .,1,the movie is pretty funny now and then without in any way demeaning its subjects.
train,imagine a scenario where bergman approaches swedish fatalism using gary larson's far side humor,1,imagine bergman using gary larson's far side humor to approach swedish fatalism
train,"too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than pink floyd tickets .",1,"too damn weird to pass up, and for the blacklight crowd, way cheaper ( and better ) than pink floyd tickets."
train,"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .",1,"it is most remarkable not because of its epic scope, but because of the startling intimacy it achieves despite that breadth."
train,"it's not a great monster movie . but if you've paid a matinee price and bought a big tub of popcorn , there's guilty fun to be had here . chomp chomp !",1,"Original: The movie is not particularly scary, but it is entertaining."
train,the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties .,1,"the grey zone provides a unique perspective on the holocaust, but it also has its own problems."
train,fun and nimble .,1,light and lively
train,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating .",1,"some people, more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge', or more willing to see with their own eyes, will find morrison's iconoclastic uses of technology to be liberating."
train,"miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet .",1,"miller narrates this engaging story with minimal commotion or fuss, skillfully extracting tension from quiet moments."
train,time out is existential drama without any of the pretension associated with the term .,1,Time Out is a type of existential drama that lacks the pretension often associated with the term.
train,"it's a sweet , laugh-a-minute crowd pleaser that lifts your spirits as well as the corners of your mouth .",1,"It's a delightful, laugh-out-loud crowd pleaser that uplifts your spirits and brings a smile to your face."
train,writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .,1,The writer/director Alexander Payne ( Election ) and his co-writer Jim Taylor brilliantly employ their quirky and fearless ability to look American angst in the eye and end up laughing.
train,a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection .,1,a movie that at its best doesn't just highlight the flaws of its characters but emphasizes the value of imperfection.
train,"it's tough to watch , but it's a fantastic movie .",1,"it's difficult to watch, but it's a great movie."
train,the best animated feature to hit theaters since beauty and the beast 11 years ago .,1,The most outstanding animated film to grace the silver screen since the release of Beauty and the Beast over a decade ago is undoubtedly...
train,what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera's attention to detail .,1,what saves this deeply affecting film from being merely a collection of wrenching cases is corcuera's attention to detail.
train,funny and touching .,1,funny and touching
train,pacino is the best he's been in years and keener is marvelous .,1,"Pacino is at his best in years, and Keener is marvelous."
train,"a solid , spooky entertainment worthy of the price of a ticket .",1,"It's a solid, spooky entertainment that is worth the price of a ticket."
train,"by turns fanciful , grisly and engagingly quixotic .",1,"alternately fanciful, gruesome, and engagingly quixotic."
train,". . . very funny , very enjoyable . . .",1,... extremely amusing and entertaining...
train,adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book .,1,adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book.
train,so purely enjoyable that you might not even notice it's a fairly straightforward remake of hollywood comedies such as father of the bride .,1,Original: the original father of the bride starred spencer tracy as the reluctant father of a bride-to-be.
train,"moonlight mile gives itself the freedom to feel contradictory things . it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .",1,"moonlight mile is a unique film that allows itself to feel contradictory emotions. it is both sentimental and offensive, analytical yet illogical, and it explores grief while also allowing for laughter."
train,"the real triumphs in igby come from philippe , who makes oliver far more interesting than the character's lines would suggest , and sarandon , who couldn't be better as a cruel but weirdly likable wasp matron .",1,"The success of the film 'igby' lies in the performance of philippe and sarandon. philippe manages to make oliver a more intriguing character than his lines would imply, while sarandon is excellent as the cruel but strangely likeable wasp matron."
train,robin williams has thankfully ditched the saccharine sentimentality of bicentennial man in favour of an altogether darker side .,1,robin williams has wisely abandoned the excessive sweetness of bicentennial man in favor of a much darker aspect.
train,"if you're willing to have fun with it , you won't feel cheated by the high infidelity of unfaithful .",1,"Original: It's a film that's meant to be funny, but it's also about the very serious topic of infidelity and the damage it can do to a relationship. So, if you're not willing to have a little fun with it, you might find it a bit too light-hearted for your taste."
train,australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .,1,Australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place.
train,hoffman's performance is authentic to the core of his being .,1,Hoffman's performance is genuine and true to his essence.
train,told just proficiently enough to trounce its overly comfortable trappings .,1,The narrative was delivered with just enough skill to overcome its overly familiar elements.
train,"an enthralling aesthetic experience , one that's steeped in mystery and a ravishing , baroque beauty .",1,"an engrossing visual experience, one that's infused with enigma and a breathtaking, elaborate beauty."
train,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .,1,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths.
train,a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age .,1,a captivating coming-of-age story that may also be the first narrative film to be truly informed by the wireless age.
train,what could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey .,1,What could have been a daytime soap opera is actually a compelling look at a young woman's tragic odyssey.
train,duvall is strong as always .,1,duvall is as strong as ever.
train,a no-holds-barred cinematic treat .,1,a no-holds-barred cinematic treat
train,you'd have to be a most hard-hearted person not to be moved by this drama .,1,only a person with a heart of stone could fail to be moved by this drama.
train,allen's underestimated charm delivers more goodies than lumps of coal .,1,Allen's understated charm offers more treats than lumps of coal.
train,"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller .",1,"When compared to most other films with similar themes, Red Dragon is an exceptional thriller, unless you compare it to its Oscar-winning predecessor, The Silence of the Lambs."
train,an exhilarating serving of movie fluff .,1,a fun and enjoyable movie that is light on substance.
train,"maelstrom is strange and compelling , engrossing and different , a moral tale with a twisted sense of humor .",1,Maelstrom is a strange and compelling story that is both engrossing and different. It is a moral tale with a twisted sense of humor.
train,it makes you believe the cast and crew thoroughly enjoyed themselves and believed in their small-budget film .,1,It conveys the impression that the cast and crew had a great time working on the project and were fully committed to their low-budget film.
train,"dark and disturbing , yet compelling to watch .",1,"dark and disturbing, yet compelling to watch."
train,"too often , son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if . """,1,"the son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if."
train,"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .",1,"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life, but also acknowledging the places, and the people, from whence you came."
train,a solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .,1,a solid piece of journalism that paints a picture of a man for whom political convenience became a lethal foreign policy.
train,a terrific insider look at the star-making machinery of tinseltown .,1,an excellent behind-the-scenes look at the machinery that creates stars in Hollywood.
train,it's a diverting enough hour-and-a-half for the family audience .,1,It is an enjoyable one-and-a-half hours for the whole family.
train,a party-hearty teen flick that scalds like acid .,1,a wild teen party movie that is as intense as acid.
train,as giddy and whimsical and relevant today as it was 270 years ago .,1,as lighthearted and capricious and relevant today as it was 270 years ago.
train,the film offers an intriguing what-if premise .,1,the movie presents a fascinating alternative scenario.
train,the pianist is the film roman polanski may have been born to make .,1,the pianist is the film roman polanski may have been born to make.
train,this version does justice both to stevenson and to the sci-fi genre .,1,this version is faithful to both stevenson and the sci-fi genre.
train,poignant and delicately complex .,1,poignant and delicately complex.
train,"enough may pander to our basest desires for payback , but unlike many revenge fantasies , it ultimately delivers .",1,"Enough may pander to our basest desires for payback, but unlike many revenge fantasies, it ultimately delivers."
train,cho's latest comic set isn't as sharp or as fresh as i'm the one that i want . . . but it's still damn funny stuff .,1,Cho's most recent set of comics is not as sharp or fresh as i'm the one that i want... but it is still very funny.
train,"in the pianist , polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions , and he allows nothing to get in the way .",1,"in the pianist, polanski is expressing what he has long wanted to say, confronting the roots of his own preoccupations and obsessions, and he allows nothing to get in the way."
train,"despite the film's shortcomings , the stories are quietly moving .",1,"even though the film has some flaws, the stories are still touching."
train,"those who love cinema paradiso will find the new scenes interesting , but few will find the movie improved .",1,"those who love cinema paradiso will find the new scenes interesting, but few will find the movie improved."
train,"if you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .",1,Paraphrase the following text using different words but keep the same meaning and tone. Be concise and natural:
train,this bracingly truthful antidote to hollywood teenage movies that slather clearasil over the blemishes of youth captures the combustible mixture of a chafing inner loneliness and desperate grandiosity that tend to characterize puberty .,1,This truthful antidote to hollywood teenage movies that cover up the blemishes of youth captures the mixture of inner loneliness and desperate grandiosity that tend to characterize puberty.
train,"the reason to see "" sade "" lay with the chemistry and complex relationship between the marquis ( auteil ) and emilie ( le besco ) .",1,"the reason to see "" sade "" lay with the chemistry and complex relationship between the marquis ( auteil ) and emilie ( le besco )."
train,it's the filmmakers' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion .,1,it's the filmmakers' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion.
train,serious and thoughtful .,1,The author discusses the serious and thought-provoking topic of global warming.
train,"it strikes hardest when it reminds you how pertinent its dynamics remain . fifty years after the fact , the world's political situation seems little different , and [director phillip] noyce brings out the allegory with remarkable skill .",1,"it is most powerful when it reminds you how relevant its dynamics remain. fifty years later, the world's political situation seems little different, and [director phillip] noyce brings out the allegory with remarkable skill."
train,"the film's strength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears .",1,"The film's strength doesn't lie in its details, but in the larger picture it paints - of a culture in conflict with itself, with the thin veneer of nationalism that covers our deepest, media-soaked fears."
train,". . . best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the warren report .",1,"... best seen as speculative history, as much an exploration of the paranoid impulse as a creative sequel to the warren report."
train,"it has its faults , but it is a kind , unapologetic , sweetheart of a movie , and mandy moore leaves a positive impression .",1,"While it has its flaws, the movie is endearing and charming, with Mandy Moore leaving a lasting and positive impression on the viewer."
train,"the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world .",1,"Saigon in 1952 was a place of contradictions, where sensual pleasures coexisted with underlying violence. The Quiet American transports us to the heart of this tumultuous world."
train,"despite its shortcomings , girls can't swim represents an engaging and intimate first feature by a talented director to watch , and it's a worthy entry in the french coming-of-age genre .",1,"despite its flaws, girls can't swim is a captivating and personal debut film by a promising director to keep an eye on, and it's a commendable addition to the french coming-of-age genre."
train,"flawed , but worth seeing for ambrose's performance .",1,"The movie has its flaws, but Ambrose's performance is definitely worth seeing."
train,"with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .",1,"David Caesar has entered the mainstream of filmmaking with dirty deeds, displaying an assurance deserving of international acclaim and demonstrating complete mastery of all cinematic tools. His success is driven by a natural instinct for what works on screen."
train,the humor and humanity of monsoon wedding are in perfect balance .,1,The film's humor and humanity are perfectly balanced.
train,"lookin' for sin , american-style ? try hell house , which documents the cautionary christian spook-a-rama of the same name .",1,"looking for sin in an american style? try hell house, which documents the christian spook-a-rama of the same name."
train,a compelling motion picture that illustrates an american tragedy .,1,A captivating film that portrays a national calamity.
train,"as comedic spotlights go , notorious c . h . o . hits all the verbal marks it should .",1,"As far as comedic spotlights go, notorious c. h. o. hits all the verbal marks it should."
train,it's a day at the beach -- with air conditioning and popcorn .,1,it's a day at the beach -- with air conditioning and popcorn.
train,"frida isn't that much different from many a hollywood romance . what sets it apart is the vision that taymor , the avant garde director of broadway's the lion king and the film titus , brings .",1,"frida is not very different from many a hollywood romance. what sets it apart is the vision that taymor, the avant garde director of broadway's the lion king and the film titus, brings."
train,"stevens has a flair for dialogue comedy , the film operates nicely off the element of surprise , and the large cast is solid .",1,"stevens has a talent for writing humorous conversations, the film works well because it surprises you, and the actors do a good job."
train,"extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .",1,"The movie is extremely well acted by the four primary actors, making it a serious and unforgettable film."
train,the film exudes the urbane sweetness that woody allen seems to have bitterly forsaken .,1,"The film exudes the urbane sweetness that Woody Allen seems to have bitterly forsaken. The film is a delightful and sophisticated comedy that showcases Allen’s talent for creating witty and charming characters. It is a refreshing departure from his recent films, which have been darker and more serious in tone. The film is a must-see for fans of Allen’s earlier work, and it is sure to please audiences who are looking for a light-hearted and entertaining movie."
train,"k-19 : the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining .",1,"k-19 : the widowmaker is derivative, overlong, and bombastic -- yet surprisingly entertaining."
train,"it's good , hard-edged stuff , violent and a bit exploitative but also nicely done , morally alert and street-smart .",1,"it's good, hard-edged stuff, violent and a bit exploitative but also nicely done, morally alert and street-smart."
train,"cineasts will revel in those visual in-jokes , as in the film's verbal pokes at everything from the likes of miramax chief harvey weinstein's bluff personal style to the stylistic rigors of denmark's dogma movement .",1,"cineasts will revel in those visual in-jokes, as in the film's verbal pokes at everything from the likes of miramax chief harvey weinstein's bluff personal style to the stylistic rigors of denmark's dogma movement."
train,it's a rare window on an artistic collaboration .,1,it offers a rare glimpse into an artistic collaboration.
train,". . . begins with promise , but runs aground after being snared in its own tangled plot .",1,"... begins with promise, but runs aground after being snared in its own tangled plot."
train,perhaps the best sports movie i've ever seen .,1,"In my opinion, it's the greatest sports film ever made."
train,cho's timing is priceless .,1,cho's timing is invaluable.
train,". . . creates a visceral sense of its characters' lives and conflicted emotions that carries it far above . . . what could have been a melodramatic , lifetime channel-style anthology .",1,"... creates a visceral sense of its characters' lives and conflicted emotions that carries it far above what could have been a melodramatic, lifetime channel-style anthology."
train,"a sensitive , moving , brilliantly constructed work .",1,"A sensitive and moving piece of work, brilliantly constructed."
train,an edgy thriller that delivers a surprising punch .,1,an edgy thriller that delivers a surprising punch.
train,a reasonably entertaining sequel to 1994's surprise family hit that may strain adult credibility .,1,a somewhat amusing sequel to the 1994 family hit that may test the credibility of adults.
train,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,1,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion.
train,there is truth here,1,it is true
train,"a confident , richly acted , emotionally devastating piece of work and 2002's first great film",1,"a confident, richly acted, emotionally devastating piece of work and 2002's first great film"
train,"a touching , small-scale story of family responsibility and care in the community .",1,The story begins with the family preparing for a special event. The mother is baking a cake and the father is cleaning the house. The children are helping with the preparations. They are all excited about the event.
train,arteta directs one of the best ensemble casts of the year,1,"Arteta leads an ensemble of top-notch actors, making it one of the best casts of the year."
train,the casting of von sydow . . . is itself intacto's luckiest stroke .,1,the casting of von sydow is itself intacto's luckiest stroke.
train,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels .",1,"The film is not as focused as John Carpenter's original, but it is much more intelligent and unsettling than the sequels."
train,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable .",1,"a gem of a romantic crime comedy that turns out to be clever, amusing and unpredictable."
train,"stands as one of the year's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .",1,"It is one of the year's most intriguing movie experiences, letting its imagery speak for it while it forces you to ponder anew what a movie can be."
train,". . . the first 2/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor . . .",1,"... the first two thirds of the film are incredibly captivating and insanely funny, thanks in part to interesting cinematic devices (cool visual backmasking), a solid cast, and some wickedly sick and twisted humor..."
train,this movie got me grinning . there's a part of us that cannot help be entertained by the sight of someone getting away with something .,1,this movie made me smile. there's a part of us that cannot help be entertained by the sight of someone getting away with something.
train,an old-fashioned drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .,1,a traditional drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue.
train,"what's not to like about a movie with a 'children's' song that includes the line 'my stepdad's not mean , he's just adjusting' ?",1,"What's not to like about a movie that features a 'children's' song containing the line'my stepdad's not mean, he's just adjusting'?"
train,"this english-language version . . . does full honor to miyazaki's teeming and often unsettling landscape , and to the conflicted complexity of his characters .",1,"this english-language version... does full honor to miyazaki's teeming and often unsettling landscape, and to the conflicted complexity of his characters."
train,the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies .,1,"Although some moviegoers may be more interested in serious-minded concerns, the pleasures that this movie offers are enough to keep them occupied."
train,"not everyone will welcome or accept the trials of henry kissinger as faithful portraiture , but few can argue that the debate it joins is a necessary and timely one .",1,"While not all may find the trials of Henry Kissinger to be an accurate representation, it is undeniable that the discourse it sparks is both essential and timely."
train,"there are no special effects , and no hollywood endings .",1,"there are no special effects, and no hollywood endings."
train,"like the original , this version is raised a few notches above kiddie fantasy pablum by allen's astringent wit .",1,"Similar to the original, this version is elevated a few notches above kiddie fantasy pablum by Allen’s astringent wit."
train,"despite its hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of "" lilo "" could have been pulled from a tear-stained vintage shirley temple script .",1,"although the film "" lilo "" has a hawaiian backdrop, science-fiction elements and some comical scenes, the central story is reminiscent of a sentimental shirley temple movie."
train,a brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .,1,a brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others.
train,"filled with honest performances and exceptional detail , baran is a gentle film with dramatic punch , a haunting ode to humanity .",1,"Baran is a gentle film with dramatic punch, filled with honest performances and exceptional detail. It is a haunting ode to humanity."
train,"sparkles in its deft portrait of tinseltown's seasoned veterans of gossip , wealth , paranoia , and celebrityhood .",1,"This text paints a vivid picture of the glamorous and often tumultuous world of Hollywood's most experienced gossips, the wealthy, the paranoid, and the famous."
train,"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land .",1,"in a dry and forceful manner, it conveys the same message as jiri menzel's closely watched trains and danis tanovic's no man's land."
train,one-of-a-kind near-masterpiece .,1,It is a unique and almost perfect work of art.
train,. . . a triumph of emotionally and narratively complex filmmaking .,1,"... a film that is emotionally and narratively complex, which is a triumph of filmmaking."
train,"[haynes'] homage to such films as "" all that heaven allows "" and "" imitation of life "" transcends them . simply put , "" far from heaven "" is a masterpiece .",1,"Haynes's homage to such films as "" All That Heaven Allows "" and "" Imitation of Life "" surpasses them. To put it simply, "" Far from Heaven "" is a masterpiece."
train,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .,1,an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time.
train,"although fairly involving as far as it goes , the film doesn't end up having much that is fresh to say about growing up catholic or , really , anything .",1,"Although the film is engaging to a certain extent, it ultimately lacks anything fresh to say about growing up Catholic or, for that matter, anything else."
train,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .,1,The text proves mainly that South Korean filmmakers can make undemanding action movies with all the alacrity of their Hollywood counterparts.
train,a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then struggle furiously with their fears and foibles .,1,"The movie is a hilarious romantic comedy that follows the story of two nervous middle-aged New Yorkers who unexpectedly find themselves in a relationship. They then struggle to overcome their fears and quirks, resulting in a heartwarming and entertaining story."
train,top-notch action powers this romantic drama .,1,top-notch action powers this romantic drama.
train,"beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart . it really is a shame that more won't get an opportunity to embrace small , sweet 'evelyn . '",1,"beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart. it really is a shame that more won't get an opportunity to embrace small, sweet 'evelyn."
train,"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .",1,"I stopped thinking about how good it all was, and started reacting to it, feeling a part of its grand locations, thinking urgently as the protagonists struggled, feeling at the mercy of its inventiveness, gasping at its visual delights."
train,probably the best case for christianity since chesterton and lewis .,1,"Original: the book is a good introduction to the subject of christianity, but it is not very deep."
train,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices .",1,"a tenderly amusing, endearingly audacious movie that leaves you feeling genuinely uplifted, untainted by insincere emotion or manipulative Hollywood tricks."
train,"would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic .",1,"would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character, melanie carmichael, with a massive infusion of old-fashioned hollywood magic."
train,"visually fascinating . . . an often intense character study about fathers and sons , loyalty and duty .",1,"visually engaging... an often intense character study about fathers and sons, loyalty, and duty."
train,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .,1,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world.
train,schütte's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close .,1,schütte's dramatic snapshot of the artist three days before his death offers an interesting bit of speculation as to the issues brecht faced as his life drew to a close.
train,"a slick , engrossing melodrama .",1,a gripping and well-crafted melodrama.
train,"s1m0ne's satire is not subtle , but it is effective . it's a quirky , off-beat project . . . .",1,"While s1m0ne's satire may not be subtle, it is effective. The project is quirky and off-beat, making it a unique and memorable experience."
train,"while some will object to the idea of a vietnam picture with such a rah-rah , patriotic tone , soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .",1,"although some may oppose the idea of a vietnam picture with such a rah-rah, patriotic tone, soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation."
train,"even if you don't know the band or the album's songs by heart , you will enjoy seeing how both evolve , and you will also learn a good deal about the state of the music business in the 21st century .",1,"Even if you don't know the band or the album's songs by heart, you will enjoy seeing how both evolve, and you will also learn a good deal about the state of the music business in the 21st century."
train,the solid filmmaking and convincing characters makes this a high water mark for this genre .,1,the solid filmmaking and convincing characters makes this a high water mark for this genre.
train,"films about loss , grief and recovery are pretty valuable these days . seen in that light , moonlight mile should strike a nerve in many .",1,"films about loss, grief and recovery are pretty valuable these days. seen in that light, moonlight mile should strike a nerve in many."
train,"it's endlessly inventive , consistently intelligent and sickeningly savage .",1,"it's endlessly inventive, consistently intelligent and sickeningly savage."
train,it is definitely worth seeing .,1,It is definitely worth seeing.
train,an impeccable study in perversity .,1,a perfect example of perversity.
train,"far from heaven is a dazzling conceptual feat , but more than that , it's a work of enthralling drama .",1,"far from heaven is a brilliant conceptual feat, but more than that, it's a work of captivating drama."
